Date,1,3,6,9,12,15,18,21,24,30,36,48,60,72,84,96,108,120
19700130,7.734,8.019,8.091,8.108,8.01,7.836,7.888,7.896,7.989,8.058,8.065,8.088,8.067,7.815,7.515,7.515,7.515,7.515
19700227,6.396,6.983,6.987,6.97,6.922,6.938,6.965,6.957,7.024,7.057,7.03,7.162,7.145,7.043,7.02,7.02,7.02,7.02
19700331,6.419,6.495,6.648,6.473,6.611,6.756,6.735,6.806,6.911,6.87,6.862,7.135,7.052,6.956,7.163,7.163,7.163,7.163
19700430,6.6,7.052,7.368,7.435,7.492,7.552,7.489,7.55,7.581,7.673,7.736,7.815,7.742,7.771,7.812,7.812,7.812,7.812
19700529,6.431,7.079,7.268,7.429,7.441,7.519,7.571,7.665,7.745,7.655,7.604,7.675,7.606,7.65,7.628,7.628,7.628,7.628
19700630,6.111,6.585,6.677,7.136,7.192,7.262,7.367,7.411,7.453,7.529,7.571,7.629,7.543,7.501,7.746,7.746,7.746,7.746
19700731,6.207,6.466,6.643,6.87,6.811,6.989,7.102,7.154,7.186,7.276,7.318,7.485,7.373,7.369,7.466,7.466,7.466,7.466
19700831,6.277,6.396,6.717,6.864,6.8,6.833,6.962,7.036,7.012,7.072,7.191,7.363,7.255,7.239,7.512,7.512,7.512,7.512
19700930,5.57,5.923,6.586,6.555,6.594,6.541,6.648,6.584,6.555,6.687,6.829,6.978,7.05,7.07,7.266,7.266,7.266,7.266
19701030,5.34,5.938,6.16,6.353,6.324,6.351,6.479,6.517,6.511,6.492,6.703,6.852,6.877,7.027,7.096,7.096,7.096,7.096
19701130,4.867,5.09,5.038,5.093,5.099,5.175,5.162,5.193,5.313,5.473,5.635,5.824,5.906,6.288,6.308,6.308,6.308,6.308
19701231,4.657,4.915,4.956,4.95,4.886,5.141,5.236,5.339,5.403,5.537,5.768,5.813,5.922,6.131,6.142,6.142,6.142,6.142
19710129,4.071,4.194,4.261,4.303,4.31,4.255,4.385,4.528,4.643,4.955,5.234,5.602,5.655,6.1,6.068,6.068,6.068,6.068
19710226,3.287,3.437,3.616,3.745,3.772,3.77,3.933,4.131,4.278,4.543,4.836,5.154,5.304,5.849,5.786,5.786,5.786,5.786
19710331,3.445,3.629,3.741,3.718,3.758,3.904,3.978,4.075,4.147,4.273,4.514,4.818,4.977,5.435,5.313,5.313,5.313,5.313
19710430,3.776,3.961,4.282,4.522,4.552,4.701,4.9,5.081,5.216,5.491,5.708,5.799,5.973,6.217,6.055,6.055,6.055,6.055
19710528,4.193,4.378,4.618,4.747,4.886,5.141,5.252,5.331,5.406,5.713,5.854,5.84,6.206,6.407,6.243,6.243,6.243,6.243
19710630,4.933,5.271,5.516,5.9,6.057,6.14,6.144,6.151,6.267,6.535,6.677,6.614,6.783,6.946,6.792,6.792,6.792,6.792
19710730,5.121,5.369,5.822,6.035,6.109,6.118,6.216,6.28,6.315,6.631,6.731,6.827,6.891,6.954,6.889,6.889,6.889,6.889
19710831,4.411,4.477,4.823,5.181,5.27,5.417,5.446,5.286,5.447,5.641,5.711,5.803,6.024,6.174,6.113,6.183,6.237,6.279
19710930,4.402,4.653,5.003,5.193,5.271,5.345,5.399,5.35,5.399,5.603,5.651,5.77,5.965,6.056,5.97,5.941,5.918,5.902
19711029,4.066,4.352,4.514,4.57,4.589,4.681,4.769,4.814,4.956,5.14,5.209,5.43,5.66,5.835,5.824,5.814,5.805,5.8
19711130,4.169,4.377,4.502,4.699,4.743,4.793,4.693,4.906,5.059,5.224,5.285,5.496,5.722,5.985,6.085,6.126,6.157,6.182
19711231,3.353,3.714,4.078,4.152,4.181,4.439,4.531,4.704,4.828,4.98,5.079,5.204,5.426,5.762,5.841,5.834,5.83,5.869
19720131,3.129,3.382,3.782,3.995,4.12,4.442,4.595,4.714,4.804,5.1,5.331,5.479,5.718,5.971,6.007,6.026,6.041,6.088
19720229,3.149,3.47,3.831,3.983,4.291,4.391,4.443,4.626,4.769,5.04,5.246,5.443,5.665,5.897,5.96,6.028,6.082,6.283
19720330,3.485,3.874,4.463,4.663,4.937,5.141,5.317,5.466,5.528,5.59,5.774,5.875,5.999,6.119,6.11,6.096,6.084,6.269
19720428,3.292,3.648,4.113,4.355,4.527,4.568,4.78,4.969,5.109,5.354,5.526,5.644,5.798,5.941,5.98,6.063,6.128,6.24
19720531,3.506,3.835,4.232,4.446,4.631,4.63,4.76,4.855,4.947,5.178,5.382,5.563,5.715,5.894,5.937,5.996,6.042,6.249
19720630,3.699,4.101,4.664,5.054,5.254,5.182,5.311,5.382,5.438,5.556,5.702,5.855,5.909,6.057,6.019,5.999,5.984,6.301
19720731,3.516,3.857,4.409,4.75,4.95,5.012,5.053,5.151,5.248,5.428,5.667,5.862,5.891,6.017,6.024,6.045,6.06,6.329
19720831,4.321,4.607,5.065,5.245,5.486,5.549,5.583,5.583,5.635,5.762,5.893,6.117,6.083,6.219,6.382,6.261,6.197,6.41
19720929,4.514,4.641,5.276,5.456,5.687,5.695,5.729,5.78,5.791,5.829,5.932,6.01,6.055,6.168,6.259,6.337,6.426,6.497
19721031,4.544,4.82,5.215,5.393,5.541,5.595,5.716,5.741,5.758,5.864,5.937,6.087,6.094,6.182,6.24,6.287,6.335,6.417
19721130,4.678,4.951,5.279,5.362,5.396,5.365,5.498,5.603,5.644,5.773,5.812,6.014,6.009,6.04,6.109,6.164,6.247,6.333
19721229,5.014,5.218,5.501,5.525,5.634,5.673,5.768,5.845,5.915,5.999,5.992,6.066,6.17,6.181,6.219,6.212,6.306,6.4
19730131,5.575,5.77,5.982,5.905,6.148,6.185,6.197,6.164,6.213,6.248,6.281,6.375,6.303,6.298,6.293,6.322,6.318,6.451
19730228,5.555,5.943,6.263,6.016,6.409,6.481,6.508,6.522,6.522,6.543,6.585,6.614,6.594,6.554,6.591,6.421,6.415,6.551
19730330,6.115,6.507,6.946,6.786,6.995,6.884,6.899,6.879,6.804,6.808,6.702,6.636,6.651,6.592,6.701,6.628,6.528,6.581
19730430,5.991,6.385,6.704,6.72,6.705,6.684,6.647,6.646,6.636,6.615,6.635,6.554,6.573,6.537,6.695,6.676,6.501,6.551
19730531,6.606,7.052,7.107,7.103,6.949,6.907,6.813,6.81,6.734,6.711,6.622,6.547,6.599,6.53,6.692,6.695,6.809,6.825
19730629,7.441,7.629,7.849,7.691,7.782,7.418,7.297,6.993,6.966,6.896,6.882,6.715,6.72,6.634,6.94,6.832,6.782,6.795
19730731,8.318,8.462,8.639,8.688,8.632,8.498,8.246,7.994,7.966,7.826,7.798,7.837,7.644,7.343,7.339,7.215,7.173,7.199
19730831,8.587,8.824,8.905,8.478,8.37,8.034,7.686,7.627,7.713,7.42,7.251,7.132,7.054,6.875,7.119,7.122,7.088,7.032
19730928,7.34,7.11,7.732,7.77,7.685,7.229,6.967,6.853,6.956,6.608,6.607,6.589,6.544,6.563,6.676,6.733,6.762,6.719
19731031,6.933,7.484,7.586,7.564,7.126,6.791,6.701,6.659,6.726,6.693,6.644,6.676,6.636,6.662,6.653,6.51,6.513,6.578
19731130,7.453,7.475,7.94,7.895,7.417,6.792,6.788,6.779,6.699,6.629,6.611,6.601,6.612,6.719,6.579,6.434,6.503,6.577
19731231,7.369,7.596,7.639,7.469,7.129,6.952,6.927,6.771,6.693,6.683,6.636,6.662,6.686,6.667,6.644,6.613,6.676,6.738
19740131,7.555,7.631,7.41,7.297,6.89,6.76,6.768,6.677,6.674,6.696,6.713,6.753,6.746,6.822,6.699,6.864,6.89,6.895
19740228,7.382,7.6,7.547,7.237,7.025,6.828,6.832,6.764,6.818,6.812,6.691,6.798,6.81,6.863,6.918,6.699,6.724,6.744
19740329,8.505,8.481,8.454,8.367,8.128,7.916,7.842,7.677,7.69,7.599,7.58,7.503,7.419,7.515,7.413,7.173,7.189,7.202
19740430,8.864,9.08,9.036,8.918,8.676,8.669,8.608,8.346,8.154,8.15,8.062,8.012,7.942,7.876,7.801,7.517,7.621,7.705
19740531,7.839,8.241,8.55,8.496,8.472,8.336,8.071,8.101,7.978,7.929,7.942,7.906,7.734,7.875,7.697,7.495,7.6,7.684
19740628,7.698,7.749,8.158,8.515,8.617,8.28,8.105,8.168,8.266,8.223,8.148,8.218,8.08,8.032,7.572,7.594,7.438,7.313
19740731,7.72,7.811,8.449,8.439,8.663,8.39,8.415,8.406,8.372,8.466,8.324,8.34,8.192,8.238,7.711,7.926,7.744,7.598
19740830,9.221,9.112,9.725,9.754,9.674,9.185,9.019,8.824,8.659,8.582,8.422,8.325,8.381,8.421,7.86,8.19,7.984,7.83
19740930,6.175,6.36,7.627,8.33,7.897,8.05,7.935,7.987,8.037,8.008,7.817,7.874,7.844,7.947,7.781,7.794,7.663,7.593
19741031,6.677,7.951,8,7.961,7.647,7.587,7.618,7.582,7.708,7.801,7.726,7.77,7.779,7.846,7.436,7.5,7.435,7.383
19741129,7.504,7.608,7.779,7.704,7.508,7.191,7.218,7.176,7.197,7.323,7.316,7.325,7.393,7.567,7.239,7.323,7.299,7.279
19741231,6.541,7.153,7.241,7.124,6.88,7.051,7.097,7.213,7.173,7.146,7.15,7.147,7.097,7.168,7.189,7.042,6.923,6.896
19750131,5.544,5.767,5.994,6.045,6.091,6.253,6.422,6.468,6.644,6.781,6.845,7.033,7.162,7.253,7.125,7.057,6.991,6.938
19750228,4.759,5.485,5.723,5.806,5.868,5.907,5.97,6.124,6.117,6.363,6.502,6.613,6.94,7.185,7.008,6.959,6.922,6.892
19750331,5.278,5.652,5.88,5.985,6.19,6.353,6.539,6.596,6.689,6.813,6.975,7.21,7.297,7.472,7.218,7.375,7.497,7.595
19750430,5.217,5.573,6.052,6.461,6.665,6.944,7.117,7.275,7.387,7.507,7.716,7.856,7.855,7.775,7.643,7.724,7.786,7.836
19750530,4.973,5.273,5.555,5.876,5.996,6.237,6.452,6.666,6.774,6.925,7.095,7.289,7.415,7.636,7.805,7.798,7.793,7.79
19750630,5.655,6.028,6.287,6.523,6.703,6.863,6.933,7.072,7.066,7.108,7.341,7.592,7.595,7.703,7.757,7.56,7.407,7.285
19750731,6.034,6.351,6.863,7.078,7.173,7.229,7.265,7.437,7.542,7.57,7.767,7.735,7.837,7.421,7.436,7.385,7.345,7.313
19750829,5.972,6.474,7.068,7.274,7.325,7.432,7.476,7.652,7.622,7.54,7.788,7.91,7.98,7.935,8.104,8.028,7.97,7.923
19750930,6.297,6.642,7.201,7.458,7.545,7.531,7.751,7.895,8.007,8.085,8.021,8.261,8.115,8.21,8.322,8.169,8.05,7.954
19751031,5.319,5.599,5.84,6.021,6.161,6.413,6.673,6.807,6.913,7.087,7.114,7.292,7.544,7.638,7.751,7.798,7.835,7.865
19751128,5.22,5.639,6.133,6.366,6.439,6.714,6.868,7.096,7.138,7.335,7.308,7.354,7.71,7.839,8.043,7.936,7.853,7.786
19751231,5.075,5.285,5.613,5.862,5.977,6.299,6.447,6.569,6.619,6.885,6.955,7.22,7.357,7.453,7.653,7.703,7.742,7.772
19760130,4.524,4.802,5.11,5.362,5.516,5.778,5.982,6.174,6.255,6.668,6.873,7.168,7.384,7.477,7.743,7.755,7.764,7.771
19760227,4.657,5.093,5.638,5.834,5.995,6.313,6.445,6.541,6.668,6.885,7.045,7.196,7.336,7.41,7.652,7.694,7.726,7.752
19760331,4.78,5.047,5.487,5.735,5.997,6.179,6.36,6.499,6.62,6.748,6.937,7.165,7.294,7.35,7.507,7.364,7.253,7.164
19760430,4.697,4.995,5.421,5.711,5.928,6.153,6.341,6.449,6.569,6.585,6.877,7.014,7.269,7.375,7.445,7.381,7.332,7.293
19760528,5.258,5.595,6.067,6.379,6.586,6.864,6.95,7.14,7.151,7.248,7.4,7.532,7.623,7.71,7.756,7.815,7.861,7.897
19760630,5.3,5.461,5.906,6.161,6.346,6.498,6.625,6.79,6.921,6.997,7.109,7.36,7.467,7.586,7.654,7.723,7.775,7.812
19760730,5.085,5.273,5.641,5.864,6.023,6.262,6.404,6.555,6.657,6.821,6.908,7.163,7.271,7.572,7.647,7.737,7.807,7.574
19760831,4.984,5.171,5.482,5.679,5.826,6.044,6.262,6.376,6.482,6.594,6.667,6.988,7.167,7.342,7.443,7.561,7.652,7.63
19760930,5.085,5.157,5.44,5.576,5.726,5.867,6.018,6.155,6.227,6.433,6.577,6.732,6.912,7.218,7.345,7.439,7.512,7.547
19761029,4.759,4.984,5.191,5.311,5.42,5.631,5.81,5.934,5.918,6.194,6.238,6.474,6.731,7.04,7.2,7.313,7.401,7.448
19761130,4.35,4.499,4.67,4.806,4.918,5.071,5.17,5.329,5.329,5.506,5.608,5.863,6.056,6.448,6.381,6.582,6.986,7.163
19761231,4.26,4.413,4.609,4.742,4.771,5.019,5.155,5.244,5.305,5.513,5.686,5.775,6.091,6.411,6.351,6.429,6.756,6.892
19770131,4.554,4.827,5.153,5.341,5.591,5.808,5.966,5.988,6.03,6.264,6.485,6.721,6.756,7.045,7.095,7.244,7.36,7.401
19770228,4.535,4.789,5.073,5.288,5.462,5.691,5.795,5.961,5.992,6.228,6.416,6.764,6.884,7.106,7.198,7.333,7.437,7.377
19770331,4.535,4.612,4.888,5.153,5.322,5.583,5.719,5.831,5.92,6.177,6.354,6.676,6.846,7.058,7.098,7.101,7.391,7.34
19770429,4.391,4.766,5.039,5.336,5.462,5.656,5.809,5.96,6.001,6.196,6.314,6.713,6.834,7.032,7.241,7.357,7.447,7.466
19770531,4.839,5.104,5.353,5.555,5.649,5.845,5.934,6.049,6.085,6.223,6.337,6.647,6.805,6.938,7.142,7.261,7.349,6.984
19770630,4.953,5.074,5.326,5.496,5.613,5.719,5.794,5.886,5.976,6.083,6.175,6.468,6.62,6.755,6.979,7.096,7.179,6.88
19770729,5.35,5.499,5.859,5.964,6.114,6.117,6.229,6.306,6.371,6.499,6.52,6.787,6.911,7.012,7.232,7.313,7.347,7.375
19770831,5.381,5.666,6.023,6.114,6.241,6.283,6.333,6.338,6.485,6.502,6.622,6.767,6.845,6.862,6.975,7.139,7.208,7.274
19770930,5.819,6.022,6.37,6.414,6.479,6.514,6.573,6.6,6.701,6.764,6.794,6.891,6.998,6.979,7.131,7.238,7.324,7.354
19771031,5.828,6.206,6.541,6.731,6.787,6.858,6.903,6.97,7.024,7.094,7.128,7.22,7.279,7.237,7.346,7.441,7.457,7.467
19771130,5.698,6.19,6.55,6.703,6.63,6.777,6.806,6.927,6.988,6.976,7.052,7.127,7.204,7.156,7.282,7.38,7.415,7.47
19771230,5.758,6.254,6.634,6.771,6.84,6.919,6.924,7.055,7.09,7.161,7.172,7.328,7.453,7.463,7.529,7.647,7.667,7.705
19780131,6.001,6.551,6.884,7.01,7.075,7.144,7.224,7.268,7.331,7.378,7.41,7.544,7.594,7.659,7.713,7.794,7.802,7.845
19780228,6.238,6.535,6.899,7.063,7.138,7.169,7.261,7.339,7.424,7.48,7.564,7.666,7.73,7.78,7.842,7.867,7.784,7.932
19780331,6.502,6.616,6.948,7.158,7.321,7.32,7.407,7.462,7.553,7.559,7.645,7.756,7.812,7.877,7.928,7.962,7.87,8.037
19780428,6.095,6.382,6.992,7.228,7.341,7.473,7.572,7.661,7.713,7.678,7.766,7.833,7.91,7.931,8.004,8.045,7.97,8.107
19780531,6.514,6.78,7.374,7.624,7.768,7.879,7.918,7.938,7.942,7.941,7.981,8.024,8.127,8.116,8.177,8.245,8.265,8.3
19780630,6.564,7.183,7.648,8.012,8.197,8.232,8.24,8.301,8.293,8.276,8.311,8.311,8.317,8.286,8.367,8.444,8.437,8.477
19780731,6.522,6.971,7.576,7.982,8.056,8.223,8.205,8.167,8.281,8.217,8.256,8.215,8.251,8.265,8.308,8.315,8.32,8.414
19780831,7.607,7.703,7.937,8.132,8.259,8.262,8.285,8.168,8.268,8.206,8.163,8.179,8.193,8.166,8.258,8.157,8.187,8.198
19780929,8.025,8.184,8.605,8.643,8.552,8.556,8.556,8.435,8.446,8.297,8.251,8.275,8.281,8.262,8.369,8.281,8.296,8.374
19781031,8.542,8.896,9.535,9.688,9.511,9.336,9.228,9.15,9.237,9.03,9.068,9.005,8.725,8.647,8.759,8.69,8.659,8.684
19781130,9.069,9.226,9.601,9.786,9.75,9.656,9.308,9.376,9.292,9.034,8.885,8.696,8.539,8.553,8.664,8.549,8.57,8.633
19781229,9.115,9.5,9.844,10.263,10.163,10.209,10.025,9.925,9.641,9.614,9.372,9.102,9.02,8.898,8.968,8.801,8.846,8.867
19790131,9.521,9.521,9.71,9.873,9.788,9.669,9.605,9.512,9.375,9.193,8.928,8.713,8.706,8.638,8.74,8.69,8.67,8.694
19790228,9.592,9.684,9.859,10.014,9.914,9.598,9.709,9.69,9.613,9.283,9.039,9.03,9.041,8.874,9.001,8.956,8.914,8.856
19790330,9.651,9.678,9.833,9.877,9.607,9.547,9.515,9.499,9.441,9.284,9.042,8.95,8.921,8.811,8.886,8.868,8.86,8.813
19790430,9.576,9.761,9.927,9.944,9.989,9.721,9.638,9.661,9.634,9.471,9.183,9.099,9.061,8.968,9.093,9.076,9.141,9.006
19790531,9.694,9.819,9.814,9.705,9.627,9.353,9.359,9.341,9.289,9.048,8.82,8.814,8.685,8.688,8.808,8.79,8.84,8.85
19790629,8.996,9.167,9.271,9.281,9.132,8.773,8.723,8.695,8.673,8.617,8.527,8.494,8.348,8.437,8.57,8.522,8.619,8.624
19790731,9.104,9.389,9.616,9.643,9.429,9.296,9.089,9.067,9.053,8.768,8.799,8.715,8.591,8.714,8.766,8.766,8.787,8.773
19790831,10.061,10.061,10.175,10.216,10.055,9.98,9.736,9.581,9.548,9.154,9.227,9.049,8.857,9.027,9.052,8.979,8.976,8.915
19790928,10.286,10.395,10.529,10.554,10.575,10.259,10.127,9.923,9.78,9.585,9.5,9.222,9.094,9.213,9.188,9.107,9.206,9.128
19791031,11.725,12.449,12.64,12.768,12.431,12.054,11.814,11.732,11.646,11.276,11.23,10.824,10.622,10.648,10.489,10.362,10.412,10.307
19791130,11.073,11.64,11.94,11.689,11.178,10.884,10.795,10.892,10.962,10.296,10.161,9.965,9.973,10.09,10.133,9.989,9.944,10.056
19791231,11.171,12.314,12.324,11.688,11.177,10.959,10.921,10.829,10.846,10.529,10.381,10.122,9.963,10.077,10.011,9.956,9.944,10.011
19800131,11.785,12.343,12.398,12.033,11.979,11.472,11.36,11.428,11.365,10.927,10.782,10.699,10.598,10.832,10.866,10.816,10.795,10.754
19800229,13.682,14.4,14.672,14.729,14.833,14.379,14.112,14.177,14.155,13.639,13.237,12.667,12.191,12.342,12.409,12.038,12.273,11.558
19800331,15.061,15.416,15.427,15.353,15.145,14.671,14.502,14.37,13.985,13.794,13.021,12.281,12.245,12.295,12,12.071,12.055,11.911
19800430,9.683,10.638,10.812,11.043,10.382,10.32,10.289,10.541,10.521,10.083,10.191,10.022,10.179,10.35,10.515,10.273,10.623,10.553
19800530,7.376,7.921,8.275,8.441,8.522,8.714,8.892,9.169,8.769,8.95,9.077,9.282,9.591,9.666,9.754,9.946,10.008,10.256
